,Product Name,Prices,Description,Review
270,"IFB 7 kg 5 Star Aqua Conserve Hard Water Wash, Smart Sense 4 years Comprehensive Warranty Fully Automa...","₹17,990",720 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty + 10 years Motor Warranty + 10 years Spares Support,4.5
271,Panasonic 7 kg 12 Wash Programs Active Foam Wash Fully Automatic Top Load Washing Machine Silver,"₹15,490",1380 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 8 Years Additional on Motor,4.1
272,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.2
273,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.3
274,"Haier 7 kg 5 Star Oceanus Wave Drum Washing Machine Fully Automatic Top Load Brown, Grey","₹14,190",800 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Haier,4.1
275,"IFB 7 kg 5 Star 2X Power Steam,Hard Water Wash Fully Automatic Front Load Washing Machine with In-buil...","₹26,490","1000 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty and 10 Years Spares Support",4.1
276,Whirlpool 6.5 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹16,490",740 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,4.4
277,"Thomson 9 kg 5 Star Aqua Magic Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey","₹9,490",1400 rpm Max Speed2 Years Warranty on Product and 5 Years Warranty on Motor,4
278,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.2
279,"LG 8 kg Semi Automatic Top Load Washing Machine Grey, White","₹15,869",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.3
280,"Voltas Beko 8 kg with Fast Dry, Double Waterfall, 5 Wing Pulsator, Buzzer Semi Automatic Top Load Wash...","₹10,290","1300 rpm Max Speed2 Years Comprehensive Warranty on Product, 5 Years Warranty on Motor",4.1
281,"Whirlpool 8 kg 5 Star Magic Clean and Faster Drying Semi Automatic Top Load Washing Machine Black, Gre...","₹12,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.3
282,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
283,LG 8 kg Semi Automatic Top Load Washing Machine Black,"₹16,999",1200 rpm Max Speed5 Star Rating2 Years Warranty on Product and 5 Years Warranty On Wash Motor,4.3
284,"Voltas Beko 7 kg with Fast Dry, Double Waterfall, 5 Wing Pulsator Semi Automatic Top Load Washing Mach...","₹8,990","1300 rpm Max Speed2 Years Comprehensive Warranty on Product, 5 Years Warranty on Motor",4.3
285,"LG 11 kg with Roller Jet Pulsator, Soak and Smart Filter Semi Automatic Top Load Washing Machine Black","₹18,990",1300 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years on Motor,4.6
286,Whirlpool 9 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹24,190",740 rpm Max Speed5 Star Rating3 Years Comprehensive Warranty on Product and 7 Years Additional Warranty on Motor and Prime Mover,4
287,"SAMSUNG 7 kg 5 Star Inverter, Hygiene Steam Diamond Drum Fully Automatic Front Load Washing Machine wi...","₹28,490","1200 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4
288,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
289,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,3.9
290,"SAMSUNG 8 kg 5 Star, AI, Wi-Fi,Digital Inverter Fully Automatic Front Load Washing Machine with In-bui...","₹31,990","1400 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.1
291,Whirlpool 8.5 kg 5 Star Magic Clean and Faster Drying Semi Automatic Top Load Washing Machine Grey,"₹13,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Wash Motor and Prime Mover,4.2
292,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.2
293,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.5
294,realme TechLife 8 kg 5 Star Rating Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹15,190",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years on Motor,4.1
295,"Thomson 7 kg Semi Automatic Top Load Washing Machine Blue, White","₹7,590",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,4.1
296,"realme TechLife 8 kg 5 Star Rating Semi Automatic Top Load Washing Machine White, Black","₹9,990",1400 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Wash Motor,4.4
297,"SAMSUNG 6.5 kg 5 star,Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey","₹9,990",1350 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years on Motor,5
298,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.5
299,"LG 8 kg Semi Automatic Top Load Washing Machine Grey, White","₹15,869",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.1
300,BOSCH 6.5 kg 5 Star With Vario Drum & Anti Tangle Program Fully Automatic Top Load Washing Machine Gre...,"₹18,490",680 rpm Max Speed5 Star Rating2 Years Warranty on Product and 10 Years on Motor,4.1
301,"SAMSUNG 6 kg Inverter, 5 star, Hygiene Steam,Digital Inverter Fully Automatic Front Load Washing Machi...","₹24,890","1000 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.1
302,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
303,LG 8 kg Semi Automatic Top Load Washing Machine Black,"₹16,999",1200 rpm Max Speed5 Star Rating2 Years Warranty on Product and 5 Years Warranty On Wash Motor,4.4
304,"Godrej 7 kg 5 Star with i-Wash technology Washing Machine Fully Automatic Top Load Black, Grey","₹13,990",720 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Wash Motor,4.4
305,LG 7.5 kg 5 star Semi Automatic Top Load Washing Machine Purple,"₹13,490",1300 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,5
306,"Whirlpool 6 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹9,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,3.4
307,"BOSCH 8 kg AntiTangle,AntiVibration,1200RPM Fully Automatic Front Load Washing Machine with In-built H...","₹32,990","1200 rpm Max Speed5 Star Rating2 Years Comprehensive on Product , 12 Years on Motor",4.3
308,"LG 7 kg Semi Automatic Top Load Washing Machine White, Blue","₹13,589",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.6
309,MOTOROLA 10.5 kg Smart Wi-Fi Enabled Steam Wash Inverter Technology Fully Automatic Front Load Washing...,"₹28,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.4
310,realme TechLife 6.5 kg 5 Star Rating with Smart sensors Fully Automatic Top Load Washing Machine Black...,"₹12,190",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,4.1
311,"Sansui 7 kg Semi Automatic Top Load Washing Machine Red, White","₹7,890",1300 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty On Product and 5 Years on Wash Motor,4.5
312,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.4
313,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.4
314,"BOSCH 7 kg AntiTangle,AntiVibration,1200RPM Fully Automatic Front Load Washing Machine with In-built H...","₹31,490","1200 RPM Max Speed5 Star Rating2 Years Comprehensive on Product , 12 Years on Motor",4.1
315,"Thomson 7.5 kg Semi Automatic Top Load Washing Machine Black, Grey","₹7,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,4.3
316,ONIDA 6.5 kg 5 Star Fully Automatic Top Load Washing Machine Black,"₹12,490",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Wash Motor from Onida,4.3
317,"SAMSUNG 7 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter Fully Automatic Top Load Washing Machine with ...","₹21,790","700 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4
318,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.1
319,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.1
320,"MarQ by Flipkart 6.5 kg 5 Star rating Semi Automatic Top Load Washing Machine Grey, White","₹7,190",1350 rpm Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Wash Motor from MarQ by Flipkart,4.1
321,Godrej 7 kg 5 Star with Turbo 6 Pulsator Washing Machine Fully Automatic Top Load Grey,"₹14,490",720 rpm Max Speed5 Star Rating2 Years on Product and 10 Years on Motor from Godrej,4.3
322,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.4
323,"LG 8 kg Semi Automatic Top Load Washing Machine Grey, White","₹15,869",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.1
324,"Voltas Beko 14 kg Semi Automatic Top Load Washing Machine Grey, White","₹14,430",1300 rpm Max Speed5 Star Rating2 Years Warranty on Product and 5 Years only Motor Warranty,4.3
325,"Voltas Beko 14 kg Semi Automatic Top Load Washing Machine Grey, White","₹14,950","1350 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty on Product, 5 Years Spin Motor Warranty and 10 Years Motor Warranty",4.4
326,"Thomson 7.5 kg Semi Automatic Top Load Washing Machine Black, Grey","₹8,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,4.3
327,SAMSUNG 10 kg WiFi Enabled Inverter 5 Star with Ecobubble Technology Fully Automatic Top Load Washing ...,"₹26,500",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on the Product and 20 Years Warranty on the DIT Motor,4.6
328,LG 8 kg Semi Automatic Top Load Washing Machine Black,"₹16,999",1200 rpm Max Speed5 Star Rating2 Years Warranty on Product and 5 Years Warranty On Wash Motor,4.4
329,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.4
330,Haier 8 Kg 5 Star Anti-Bacterial Vortex Pulsator Semi Automatic Top Load Washing Machine Multicolor,"₹11,690","1300 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product, 5 Years Warranty on Wash & Spin Motor from Haier",5
331,"IFB 7 kg 5 Star 2X Power Steam, Hard Water Wash Fully Automatic Front Load Washing Machine with In-bui...","₹28,990","1000 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor and 10 Years Spares Support",4.1
332,"LG 7 kg Semi Automatic Top Load Washing Machine White, Blue","₹13,589",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.5
333,MOTOROLA 10.5 kg Smart Wi-Fi Enabled Steam Wash Inverter Technology Fully Automatic Front Load Washing...,"₹28,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.4
334,"IFB 7 kg Fully Automatic Top Load Washing Machine with In-built Heater Black, Grey","₹21,428","720 RPM Max Speed5 Star Rating4 Years Super Warranty, 10 Years Spare Parts Support, 10 Years Motor Warranty",4.1
335,ONIDA 8 kg 5 Star With Hexa Crystal Drum Technology Fully Automatic Top Load Washing Machine Black,"₹15,490",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor from Onida,4.3
336,IFB 9 kg Fully Automatic Front Load Washing Machine with In-built Heater Brown,"₹43,900","1400 rpm Max Speed5 Star Rating4 Years Warranty on Product, 10 Years Warranty on Spare Parts Support and 10 Years Warranty on Motor",4.3
337,LG 9 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine Silver,"₹44,990",1400 RPM Max Speed5 Star Rating2 y Manufacturer Warranty,4.4
338,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,3.8
339,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.5
340,SAMSUNG 7 kg Fully Automatic Front Load Washing Machine Black,"₹37,990","1200 RPM Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.1
341,SAMSUNG 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Black,"₹49,770",1400 RPM Max Speed3 Years Warranty on Product and 10 Years Warranty on Motor from Samsung,4.1
342,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,3.5
343,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.5
344,BOSCH 8 kg 1400RPM Fully Automatic Front Load Washing Machine Silver,"₹39,430",1400 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty and 12 Years on Motor from Bosch,4.1
345,LG 9 kg Fully Automatic Front Load Washing Machine with In-built Heater Black,"₹45,990",1400 RPM Max Speed5 Star Rating1 Years Comprehensive and 10 Years on Motor From LG,4.3
346,LG 8 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater Bla...,"₹42,990",1200 RPM Max Speed5 Star Rating2 Years Warranty on Product and 10 Years on Motor,4.5
347,SAMSUNG 16 kg Fully Automatic Top Load Washing Machine Black,"₹47,000","700 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.3
348,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4.3
349,"LG 8 kg Semi Automatic Top Load Washing Machine Grey, White","₹15,869",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.6
350,TOSHIBA 9 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹45,990",1400 rpm Max Speed5 Star Rating2 Years Warranty on Product and 10 Years on Motor,4.7
351,LG 12 kg with Steam and Smart Diagnosis Fully Automatic Top Load Washing Machine with In-built Heater ...,"₹47,490",700 rpm Max Speed2 Years Comprehensive and 10 Years on Motor from LG,4.1
352,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.5
353,"LG 7 kg Semi Automatic Top Load Washing Machine White, Blue","₹13,589",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.4
354,"SAMSUNG 9 kg 5 Star, Eco Bubble Technology with Super Speed, AI Control , Wi-Fi, Digital Inverter Moto...","₹44,000","1400 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.4
355,LG 8 kg Fully Automatic Front Load Washing Machine Black,"₹37,599",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 10 Years on Motor From LG,4.4
356,SAMSUNG 7 kg Fully Automatic Front Load Washing Machine Black,"₹43,000","1200 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.1
357,Panasonic 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹45,000",1400 RPM Max Speed5 Star Rating2 Years On Product and 10 Years on Motor,4.1
358,MOTOROLA 10.5 kg Smart Wi-Fi Enabled Steam Wash Inverter Technology Fully Automatic Front Load Washing...,"₹28,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.4
359,"IFB 8 kg 5 Star 3D Wash System, Triadic Pulsator, Smart Sense 4 years Comprehensive Warranty? Fully Au...","₹23,990","720 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Warranty Spares Support",4.2
360,LG 7 kg 5 star AI Direct Drive Washer with Steam and ThinQ WiFi Fully Automatic Front Load Washing Mac...,"₹34,990",1200 rpm Max Speed5 Star Rating2 Years Comprehensive on Product and 10 Years Warranty on Motor T&C,4.1
361,LG 10 kg AI Direct Drive Technology Fully Automatic Top Load Washing Machine Grey,"₹27,490",700 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,4.3
362,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.4
363,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.4
364,"IFB 9 kg 2X Power Dual Steam, Hard Water Wash, Active Color Protection 4 years Comprehensive Warranty ...","₹41,490","1400 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support",3.8
365,LG 9 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater Bla...,"₹44,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,4.3
366,LG 6.5 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹31,888",1000 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty and 10 Years Warranty on Motor from LG,4.6
367,"IFB 8.5 kg Steam Wash, Pet Hair Removal, O2 Bubble Wash and 95 C Hygiene Wash Fully Automatic Front Lo...","₹42,490","1400 rpm Max Speed5 Star Rating4 Years Complete Machine Warranty, 10 Years Motor Warranty and 10 Years Spare Part Support from IFB",4.7
368,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-bui...,"₹27,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.4
369,"Whirlpool 7.5 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹11,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,3.9
370,Panasonic 6 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹28,550",1000 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty and 10 Years Warranty on Motor from Panasonic,4.1
371,"SAMSUNG 9 kg 5 Star, Digital Inverter Motor, Hygiene Steam, Fully Automatic Front Load Washing Machine...","₹40,800","1400 rpm Max Speed5 Star RatingFor all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",4.4
372,"Whirlpool 7 kg Magic Clean 5 Star Semi Automatic Top Load Washing Machine Black, Grey","₹10,240",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor,4
373,"LG 8 kg Semi Automatic Top Load Washing Machine Grey, White","₹15,869",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.3
374,LG 9 kg Fully Automatic Front Load Washing Machine with In-built Heater Black,"₹44,998",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,4.5
375,LG 8 kg 5 Star with AI Direct Drive Washer with Steam Fully Automatic Front Load Washing Machine with ...,"₹37,790",1400 rpm Max Speed5 Star Rating2 Years Warranty on Product and 10 Years Warranty on Motor (T&C),4.5
376,LG 8 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine Black,"₹41,490",1400 RPM Max Speed5 Star Rating2 Years Warranty on Product and 10 Years on Motor,4.1
377,"BOSCH 6.5 kg Fully Automatic Front Load Washing Machine Black, Silver","₹32,389",1000 rpm Max Speed2 Years Comprehensive Warranty on Product and 10 Years on Motor from Bosch,4.2
378,realme TechLife 6 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹18,990",1000 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.5
379,"LG 7 kg Semi Automatic Top Load Washing Machine White, Blue","₹13,589",1350 RPM Max Speed5 Star Rating2 Years Comprehensive and 5 Years on Motor From LG,4.1
380,LG 10 kg AI Direct Drive Technology Fully Automatic Top Load Washing Machine with In-built Heater Blac...,"₹33,999",700 RPM Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor from LG,4.1
381,Panasonic 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹31,499",1200 RPM Max Speed5 Star Rating2 Years Comprehensive Warranty from Panasonic,4.7
382,MOTOROLA 10.5 kg Smart Wi-Fi Enabled Steam Wash Inverter Technology Fully Automatic Front Load Washing...,"₹28,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive and 10 Years on Motor From Motorola,4.1
383,"IFB 8 kg 5 Star 3D Wash System, Triadic Pulsator, Smart Sense 4 years Comprehensive Warranty? Fully Au...","₹23,990","720 rpm Max Speed5 Star Rating4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Warranty Spares Support",5
384,LG 6.5 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine White,"₹32,599",1200 RPM Max Speed5 Star Rating2 Years Warranty on Product,4.1
385,"BOSCH 8 kg INVERTERTOUCHCONTROL,1200RPM Fully Automatic Front Load Washing Machine with In-built Heate...","₹36,999",1200 rpm Max Speed5 Star Rating2 Years on Product and 12 Years on Motor from Bosch,4.3
386,LG 7 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater Bla...,"₹34,390",1200 RPM Max Speed5 Star Rating2 Years Warranty on Product and 10 Years Warranty on Motor (T&C),4.3
387,BOSCH 8 kg 1200RPM Fully Automatic Front Load Washing Machine Silver,"₹35,500",1200 RPM Max Speed5 Star Rating2 year on product,4.4
388,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹21,490",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.3
389,realme TechLife 7 kg 5 Star Power Clean Fully Automatic Front Load Washing Machine with In-built Heate...,"₹20,990",1400 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from realme TechLife,4.6
390,LG 7 kg AI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater Bla...,"₹33,599",1200 rpm Max Speed5 Star Rating2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor T&C,4.3
391,BOSCH 8 kg 1200RPM Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹35,270",1200 RPM Max Speed5 Star Rating2 Years on Product and 12 Years on Motor from Bosch,4.1
